SOURCE_ID	SOURCE_NAME	TARGET_ID	TARGET_NAME	PolysemyByFamily	DerivationByFamily
Zalizniak-2024-4583-271	big	Zalizniak-2024-4583-2869	strong	1	0
Zalizniak-2024-4583-271	big	Zalizniak-2024-4583-2309	proud	1	0
Zalizniak-2024-4583-271	big	Zalizniak-2024-4583-1278	grown-up, adult	2	0
Zalizniak-2024-4583-271	big	Zalizniak-2024-4583-793	difficult	1	0
Zalizniak-2024-4583-271	big	Zalizniak-2024-4583-1496	index finger	0	1
Zalizniak-2024-4583-271	big	Zalizniak-2024-4583-1831	middle finger	1	2
Zalizniak-2024-4583-271	big	Zalizniak-2024-4583-2448	rude, impolite	1	0
Zalizniak-2024-4583-271	big	Zalizniak-2024-4583-1449	husband	0	1
Zalizniak-2024-4583-272	bile, gall	Zalizniak-2024-4583-81	anger	3	0
Zalizniak-2024-4583-272	bile, gall	Zalizniak-2024-4583-290	bitter	0	1
Zalizniak-2024-4583-272	bile, gall	Zalizniak-2024-4583-2244	poison	2	0
Zalizniak-2024-4583-273	billion	Zalizniak-2024-4583-446	cancer (disease)	1	0
Zalizniak-2024-4583-275	birch	Zalizniak-2024-4583-278	bird cherry tree	1	0
Zalizniak-2024-4583-275	birch	Zalizniak-2024-4583-276	birch bolete (Leccinum scabrum)	0	1
Zalizniak-2024-4583-275	birch	Zalizniak-2024-4583-1051	fieldfare	0	1
Zalizniak-2024-4583-275	birch	Zalizniak-2024-4583-1767	March	0	1
Zalizniak-2024-4583-275	birch	Zalizniak-2024-4583-107	April	0	1
Zalizniak-2024-4583-278	bird cherry tree	Zalizniak-2024-4583-1344	hearts (in cards)	1	0
Zalizniak-2024-4583-281	bird's foot	Zalizniak-2024-4583-2355	rake	1	0
Zalizniak-2024-4583-283	biscuit, cookie	Zalizniak-2024-4583-789	diamonds (in cards)	1	1
Zalizniak-2024-4583-284	bishop	Zalizniak-2024-4583-285	bishop (chess)	1	0
Zalizniak-2024-4583-288	bitch	Zalizniak-2024-4583-431	curse	3	0
Zalizniak-2024-4583-290	bitter	Zalizniak-2024-4583-2477	sad	5	0
Zalizniak-2024-4583-290	bitter	Zalizniak-2024-4583-83	angry	2	0
Zalizniak-2024-4583-290	bitter	Zalizniak-2024-4583-291	bitterling	1	1
Zalizniak-2024-4583-290	bitter	Zalizniak-2024-4583-2106	pain	1	0
Zalizniak-2024-4583-290	bitter	Zalizniak-2024-4583-738	dandelion	0	1
Zalizniak-2024-4583-290	bitter	Zalizniak-2024-4583-811	distilled alcohol	2	2
Zalizniak-2024-4583-290	bitter	Zalizniak-2024-4583-441	camomile	0	1
Zalizniak-2024-4583-293	black	Zalizniak-2024-4583-4408	vulgar, common	1	1
Zalizniak-2024-4583-293	black	Zalizniak-2024-4583-2699	smut (plant disease)	0	1
Zalizniak-2024-4583-293	black	Zalizniak-2024-4583-176	bad	3	1
Zalizniak-2024-4583-293	black	Zalizniak-2024-4583-1470	illegal	4	0
Zalizniak-2024-4583-293	black	Zalizniak-2024-4583-2477	sad	2	0
Zalizniak-2024-4583-293	black	Zalizniak-2024-4583-1284	guilty	1	0
Zalizniak-2024-4583-293	black	Zalizniak-2024-4583-1774	married	1	0
Zalizniak-2024-4583-293	black	Zalizniak-2024-4583-1762	many, much	1	0
Zalizniak-2024-4583-293	black	Zalizniak-2024-4583-2315	pupil (of an eye)	1	2
Zalizniak-2024-4583-293	black	Zalizniak-2024-4583-1537	iron	0	1
Zalizniak-2024-4583-293	black	Zalizniak-2024-4583-2284	priest (Christianity)	1	2
Zalizniak-2024-4583-293	black	Zalizniak-2024-4583-4380	venous (blood)	1	0
Zalizniak-2024-4583-293	black	Zalizniak-2024-4583-800	dirty	1	0
Zalizniak-2024-4583-293	black	Zalizniak-2024-4583-2464	rye bread	0	2
Zalizniak-2024-4583-293	black	Zalizniak-2024-4583-276	birch bolete (Leccinum scabrum)	0	1
Zalizniak-2024-4583-293	black	Zalizniak-2024-4583-222	bear (Ursus)	1	1
Zalizniak-2024-4583-293	black	Zalizniak-2024-4583-1611	land (vs. sea)	1	1
Zalizniak-2024-4583-293	black	Zalizniak-2024-4583-949	European blueberry	0	1
Zalizniak-2024-4583-293	black	Zalizniak-2024-4583-2013	November	1	0
Zalizniak-2024-4583-293	black	Zalizniak-2024-4583-1547	January	0	1
Zalizniak-2024-4583-294	black cloud	Zalizniak-2024-4583-742	dark (adj.)	1	0
Zalizniak-2024-4583-294	black cloud	Zalizniak-2024-4583-1762	many, much	1	0
Zalizniak-2024-4583-294	black cloud	Zalizniak-2024-4583-2477	sad	1	0
Zalizniak-2024-4583-297	black radish	Zalizniak-2024-4583-2345	radish	0	1
Zalizniak-2024-4583-297	black radish	Zalizniak-2024-4583-2434	root vegetable	1	0
Zalizniak-2024-4583-300	blacksmith	Zalizniak-2024-4583-4514	wizard, magician	1	1
Zalizniak-2024-4583-302	blade	Zalizniak-2024-4583-4435	wave	1	0
Zalizniak-2024-4583-306	blind	Zalizniak-2024-4583-320	blunt	1	0
Zalizniak-2024-4583-306	blind	Zalizniak-2024-4583-1418	horse-fly (Tabanidae)	1	1
Zalizniak-2024-4583-306	blind	Zalizniak-2024-4583-1933	mute, dumb	1	0
Zalizniak-2024-4583-306	blind	Zalizniak-2024-4583-1471	illiterate	1	0
Zalizniak-2024-4583-306	blind	Zalizniak-2024-4583-2725	solid, entire, continuous	1	0
Zalizniak-2024-4583-306	blind	Zalizniak-2024-4583-433	caecum (blind gut)	1	5
Zalizniak-2024-4583-306	blind	Zalizniak-2024-4583-84	Anguis fragilis	0	1
Zalizniak-2024-4583-306	blind	Zalizniak-2024-4583-2980	temple (region of skull)	0	1
Zalizniak-2024-4583-308	blind alley	Zalizniak-2024-4583-755	deadlock	1	0
Zalizniak-2024-4583-309	blister	Zalizniak-2024-4583-486	cell (in biology)	1	0
Zalizniak-2024-4583-313	blood	Zalizniak-2024-4583-2375	red	0	4
Zalizniak-2024-4583-313	blood	Zalizniak-2024-4583-1588	kinship	4	2
Zalizniak-2024-4583-313	blood	Zalizniak-2024-4583-2398	revenge	1	0
Zalizniak-2024-4583-313	blood	Zalizniak-2024-4583-868	ethnic group	1	0
Zalizniak-2024-4583-313	blood	Zalizniak-2024-4583-1603	ladybird	0	1
Zalizniak-2024-4583-313	blood	Zalizniak-2024-4583-2491	Saint-John's-wort (Hypericum)	1	2
Zalizniak-2024-4583-313	blood	Zalizniak-2024-4583-1814	menstruation	1	0
Zalizniak-2024-4583-313	blood	Zalizniak-2024-4583-1922	murder	1	0
Zalizniak-2024-4583-313	blood	Zalizniak-2024-4583-2182	petroleum, oil	0	1
Zalizniak-2024-4583-313	blood	Zalizniak-2024-4583-1689	little finger	0	1
Zalizniak-2024-4583-313	blood	Zalizniak-2024-4583-4542	yarrow	0	1
Zalizniak-2024-4583-313	blood	Zalizniak-2024-4583-1902	motherland	0	1
Zalizniak-2024-4583-314	blood vessel	Zalizniak-2024-4583-2791	spring, fountain	1	0
Zalizniak-2024-4583-314	blood vessel	Zalizniak-2024-4583-4263	trait	2	0
Zalizniak-2024-4583-314	blood vessel	Zalizniak-2024-4583-2343	race, ethnos	1	0
Zalizniak-2024-4583-316	blow	Zalizniak-2024-4583-673	coup d'état, revolution	1	0
Zalizniak-2024-4583-317	blue	Zalizniak-2024-4583-388	bruise	3	2
Zalizniak-2024-4583-317	blue	Zalizniak-2024-4583-2477	sad	1	0
Zalizniak-2024-4583-317	blue	Zalizniak-2024-4583-664	cornflower (Centaurea)	1	1
Zalizniak-2024-4583-317	blue	Zalizniak-2024-4583-2014	novice	0	1
Zalizniak-2024-4583-317	blue	Zalizniak-2024-4583-848	drunk	1	0
Zalizniak-2024-4583-317	blue	Zalizniak-2024-4583-1199	gay	1	0
Zalizniak-2024-4583-317	blue	Zalizniak-2024-4583-896	eggplant (Solanum melongena)	1	1
Zalizniak-2024-4583-317	blue	Zalizniak-2024-4583-312	blonde	1	0
Zalizniak-2024-4583-320	blunt	Zalizniak-2024-4583-2877	stupid	4	0
Zalizniak-2024-4583-320	blunt	Zalizniak-2024-4583-4243	toothless	1	0
Zalizniak-2024-4583-321	board, plank	Zalizniak-2024-4583-2599	shield	1	0
Zalizniak-2024-4583-321	board, plank	Zalizniak-2024-4583-2945	table, desk	1	0
Zalizniak-2024-4583-321	board, plank	Zalizniak-2024-4583-2943	table (of data)	2	0
Zalizniak-2024-4583-321	board, plank	Zalizniak-2024-4583-363	bream (Abramis)	0	1
Zalizniak-2024-4583-321	board, plank	Zalizniak-2024-4583-2226	plate (a serving dish)	1	0
Zalizniak-2024-4583-321	board, plank	Zalizniak-2024-4583-2189	picture	1	0
Zalizniak-2024-4583-323	body	Zalizniak-2024-4583-2165	penis	1	1
Zalizniak-2024-4583-323	body	Zalizniak-2024-4583-2551	self	2	0
Zalizniak-2024-4583-323	body	Zalizniak-2024-4583-747	daughter	0	1
Zalizniak-2024-4583-323	body	Zalizniak-2024-4583-2728	son	0	1
Zalizniak-2024-4583-323	body	Zalizniak-2024-4583-4482	wife	1	0
Zalizniak-2024-4583-323	body	Zalizniak-2024-4583-1523	institution	2	1
Zalizniak-2024-4583-328	bone	Zalizniak-2024-4583-1588	kinship	1	0
Zalizniak-2024-4583-328	bone	Zalizniak-2024-4583-1117	foot/leg	1	0
Zalizniak-2024-4583-328	bone	Zalizniak-2024-4583-2844	stone (of a fruit)	4	1
Zalizniak-2024-4583-328	bone	Zalizniak-2024-4583-2869	strong	1	1
Zalizniak-2024-4583-328	bone	Zalizniak-2024-4583-1966	needle	2	0
Zalizniak-2024-4583-328	bone	Zalizniak-2024-4583-1636	lean	1	0
Zalizniak-2024-4583-328	bone	Zalizniak-2024-4583-2661	skeleton	1	0
Zalizniak-2024-4583-328	bone	Zalizniak-2024-4583-1354	height (of a person)	1	0
Zalizniak-2024-4583-328	bone	Zalizniak-2024-4583-2594	shell (of an egg)	1	0
Zalizniak-2024-4583-328	bone	Zalizniak-2024-4583-1576	keel	0	1
Zalizniak-2024-4583-329	bone marrow	Zalizniak-2024-4583-658	core (of plant)	3	0
Zalizniak-2024-4583-329	bone marrow	Zalizniak-2024-4583-2844	stone (of a fruit)	1	0
Zalizniak-2024-4583-332	boredom	Zalizniak-2024-4583-1627	laziness	1	0
Zalizniak-2024-4583-334	boss	Zalizniak-2024-4583-924	Englishman	1	0
Zalizniak-2024-4583-334	boss	Zalizniak-2024-4583-1449	husband	1	0
Zalizniak-2024-4583-336	bottle	Zalizniak-2024-4583-1217	glass (material)	1	0
Zalizniak-2024-4583-337	bottom	Zalizniak-2024-4583-420	buttock	2	0
Zalizniak-2024-4583-337	bottom	Zalizniak-2024-4583-2469	swimming bird	0	1
Zalizniak-2024-4583-337	bottom	Zalizniak-2024-4583-433	caecum (blind gut)	0	1
Zalizniak-2024-4583-337	bottom	Zalizniak-2024-4583-2609	shoes' soles	1	0
Zalizniak-2024-4583-337	bottom	Zalizniak-2024-4583-1133	foundation ditch	1	0
Zalizniak-2024-4583-338	bottom of a dress	Zalizniak-2024-4583-1907	mountain foot	1	0
Zalizniak-2024-4583-342	bow (weapon)	Zalizniak-2024-4583-2352	rainbow	3	1
Zalizniak-2024-4583-342	bow (weapon)	Zalizniak-2024-4583-1066	fire-arms	3	0
Zalizniak-2024-4583-342	bow (weapon)	Zalizniak-2024-4583-110	arc	1	0
Zalizniak-2024-4583-342	bow (weapon)	Zalizniak-2024-4583-343	bow, fiddlestick	7	2
Zalizniak-2024-4583-342	bow (weapon)	Zalizniak-2024-4583-349	boy	1	0
Zalizniak-2024-4583-342	bow (weapon)	Zalizniak-2024-4583-2681	slingshot	1	0
Zalizniak-2024-4583-342	bow (weapon)	Zalizniak-2024-4583-1634	leaf spring	1	1
Zalizniak-2024-4583-342	bow (weapon)	Zalizniak-2024-4583-2619	shoulder pole	1	0
Zalizniak-2024-4583-342	bow (weapon)	Zalizniak-2024-4583-2788	spring (mechanical device)	1	0
Zalizniak-2024-4583-342	bow (weapon)	Zalizniak-2024-4583-4395	violine	1	1
Zalizniak-2024-4583-342	bow (weapon)	Zalizniak-2024-4583-2483	Sagittarius	2	0
Zalizniak-2024-4583-344	bow-legged	Zalizniak-2024-4583-222	bear (Ursus)	1	0
Zalizniak-2024-4583-345	bow-string	Zalizniak-2024-4583-535	chord (geometry)	1	0
Zalizniak-2024-4583-345	bow-string	Zalizniak-2024-4583-1457	hypotenuse	1	0
Zalizniak-2024-4583-346	bowel	Zalizniak-2024-4583-2868	string (of a musical instrument)	1	0
Zalizniak-2024-4583-347	bowels, intestine	Zalizniak-2024-4583-2278	pregnant	0	1
Zalizniak-2024-4583-347	bowels, intestine	Zalizniak-2024-4583-2512	sausage	3	1
Zalizniak-2024-4583-347	bowels, intestine	Zalizniak-2024-4583-1343	heart	1	0
Zalizniak-2024-4583-347	bowels, intestine	Zalizniak-2024-4583-1697	location of emotions	2	0
Zalizniak-2024-4583-347	bowels, intestine	Zalizniak-2024-4583-358	brave	1	1
Zalizniak-2024-4583-347	bowels, intestine	Zalizniak-2024-4583-564	close (of relations)	1	0
Zalizniak-2024-4583-347	bowels, intestine	Zalizniak-2024-4583-618	common melilot (Melilotus officinalis)	0	1
Zalizniak-2024-4583-347	bowels, intestine	Zalizniak-2024-4583-39	afterbirth, placenta	0	1
Zalizniak-2024-4583-348	box, container	Zalizniak-2024-4583-592	coffin	1	1
Zalizniak-2024-4583-348	box, container	Zalizniak-2024-4583-1563	joiner; cabinetmaker	0	1
Zalizniak-2024-4583-349	boy	Zalizniak-2024-4583-2562	servant	5	2
Zalizniak-2024-4583-349	boy	Zalizniak-2024-4583-2142	pawn (in chess)	1	0
Zalizniak-2024-4583-352	brain (cerebrum)	Zalizniak-2024-4583-1845	mind (n.)	3	0
Zalizniak-2024-4583-352	brain (cerebrum)	Zalizniak-2024-4583-637	computer	0	1
Zalizniak-2024-4583-352	brain (cerebrum)	Zalizniak-2024-4583-2668	skull	0	1
Zalizniak-2024-4583-355	branch, twig	Zalizniak-2024-4583-4273	tribe	3	0
Zalizniak-2024-4583-355	branch, twig	Zalizniak-2024-4583-1305	hand/arm	1	0
Zalizniak-2024-4583-355	branch, twig	Zalizniak-2024-4583-2128	part	4	0
Zalizniak-2024-4583-355	branch, twig	Zalizniak-2024-4583-354	branch (of a river)	3	0
Zalizniak-2024-4583-355	branch, twig	Zalizniak-2024-4583-2795	spur of mountain	1	0
Zalizniak-2024-4583-355	branch, twig	Zalizniak-2024-4583-1086	flagellum	1	0
Zalizniak-2024-4583-358	brave	Zalizniak-2024-4583-3034	tiger	1	0
Zalizniak-2024-4583-358	brave	Zalizniak-2024-4583-25	active	1	0
Zalizniak-2024-4583-358	brave	Zalizniak-2024-4583-1519	insolent	2	0
Zalizniak-2024-4583-358	brave	Zalizniak-2024-4583-4130	to temper (iron)	1	0
Zalizniak-2024-4583-358	brave	Zalizniak-2024-4583-266	best	1	0
Zalizniak-2024-4583-358	brave	Zalizniak-2024-4583-4132	to threaten	1	0
Zalizniak-2024-4583-360	bread	Zalizniak-2024-4583-1112	food	1	0
Zalizniak-2024-4583-360	bread	Zalizniak-2024-4583-1694	liver	0	1
Zalizniak-2024-4583-360	bread	Zalizniak-2024-4583-368	bribe	1	0
Zalizniak-2024-4583-361	bread roll	Zalizniak-2024-4583-1592	knee-cap	0	1
Zalizniak-2024-4583-366	breathing	Zalizniak-2024-4583-1438	human, person	1	0
Zalizniak-2024-4583-366	breathing	Zalizniak-2024-4583-2737	soul	1	2
Zalizniak-2024-4583-366	breathing	Zalizniak-2024-4583-2	animal	2	2
Zalizniak-2024-4583-366	breathing	Zalizniak-2024-4583-2663	skill	1	0
Zalizniak-2024-4583-366	breathing	Zalizniak-2024-4583-47	air	0	1
Zalizniak-2024-4583-366	breathing	Zalizniak-2024-4583-2773	spirit (supernatural being)	0	1
Zalizniak-2024-4583-369	brick (n.)	Zalizniak-2024-4583-789	diamonds (in cards)	2	0
Zalizniak-2024-4583-370	bride	Zalizniak-2024-4583-820	doll	1	0
Zalizniak-2024-4583-370	bride	Zalizniak-2024-4583-749	daughter-in-law	2	1
Zalizniak-2024-4583-370	bride	Zalizniak-2024-4583-4476	whore	0	1
Zalizniak-2024-4583-370	bride	Zalizniak-2024-4583-4442	weasel (Mustella nivalis)	0	2
Zalizniak-2024-4583-370	bride	Zalizniak-2024-4583-1449	husband	0	1
Zalizniak-2024-4583-370	bride	Zalizniak-2024-4583-1603	ladybird	0	1
Zalizniak-2024-4583-370	bride	Zalizniak-2024-4583-2263	poppy (Papaver somniferum)	0	1
Zalizniak-2024-4583-370	bride	Zalizniak-2024-4583-371	bridegroom	1	2
Zalizniak-2024-4583-371	bridegroom	Zalizniak-2024-4583-2729	son-in-law	1	0
Zalizniak-2024-4583-371	bridegroom	Zalizniak-2024-4583-370	bride	0	1
Zalizniak-2024-4583-372	bridge	Zalizniak-2024-4583-556	clavicle	1	0
Zalizniak-2024-4583-372	bridge	Zalizniak-2024-4583-373	bridge (of musical imstrument)	1	1
Zalizniak-2024-4583-372	bridge	Zalizniak-2024-4583-2831	sternum, breastbone	1	0
Zalizniak-2024-4583-375	brilliant, glaring	Zalizniak-2024-4583-1214	glad	1	0
Zalizniak-2024-4583-375	brilliant, glaring	Zalizniak-2024-4583-561	clever	2	0
Zalizniak-2024-4583-375	brilliant, glaring	Zalizniak-2024-4583-1886	moon	0	1
Zalizniak-2024-4583-375	brilliant, glaring	Zalizniak-2024-4583-2785	spot, stain	1	1
Zalizniak-2024-4583-375	brilliant, glaring	Zalizniak-2024-4583-4265	transparent	1	0
Zalizniak-2024-4583-375	brilliant, glaring	Zalizniak-2024-4583-1717	loud	1	0
Zalizniak-2024-4583-376	broken	Zalizniak-2024-4583-1515	insane	2	0
Zalizniak-2024-4583-377	bronze	Zalizniak-2024-4583-2438	rose chafer	0	1
Zalizniak-2024-4583-377	bronze	Zalizniak-2024-4583-2646	silver	0	1
Zalizniak-2024-4583-377	bronze	Zalizniak-2024-4583-1233	gold	0	1
Zalizniak-2024-4583-378	brood, hatch	Zalizniak-2024-4583-525	children	1	0
Zalizniak-2024-4583-379	broom	Zalizniak-2024-4583-604	comet	1	3
Zalizniak-2024-4583-382	brothel	Zalizniak-2024-4583-806	disorder, mess	1	0
Zalizniak-2024-4583-383	brother	Zalizniak-2024-4583-2997	term of respectful address among equals	2	0
Zalizniak-2024-4583-383	brother	Zalizniak-2024-4583-2992	term of address to a man	1	0
Zalizniak-2024-4583-383	brother	Zalizniak-2024-4583-1812	member of religious organisation	1	0
Zalizniak-2024-4583-383	brother	Zalizniak-2024-4583-2728	son	1	0
Zalizniak-2024-4583-385	brown	Zalizniak-2024-4583-2905	suntanned	1	0
Zalizniak-2024-4583-389	brush	Zalizniak-2024-4583-1041	fetlock	1	0
Zalizniak-2024-4583-391	bucket	Zalizniak-2024-4583-1394	homosexual	1	0
Zalizniak-2024-4583-394	bud (of a flower)	Zalizniak-2024-4583-1993	nipple (part of the breast)	1	0
Zalizniak-2024-4583-394	bud (of a flower)	Zalizniak-2024-4583-2748	spades (in cards)	1	0
Zalizniak-2024-4583-395	bud (on a twig)	Zalizniak-2024-4583-984	fish	0	1
Zalizniak-2024-4583-396	bug (Heteroptera)	Zalizniak-2024-4583-2168	pepperwort	0	2
Zalizniak-2024-4583-396	bug (Heteroptera)	Zalizniak-2024-4583-2925	sweet clover	0	1
Zalizniak-2024-4583-396	bug (Heteroptera)	Zalizniak-2024-4583-2614	short person	1	0
Zalizniak-2024-4583-398	bull	Zalizniak-2024-4583-292	bittern (Botaurus)	1	0
Zalizniak-2024-4583-398	bull	Zalizniak-2024-4583-334	boss	1	0
Zalizniak-2024-4583-398	bull	Zalizniak-2024-4583-1161	frog	0	2
Zalizniak-2024-4583-398	bull	Zalizniak-2024-4583-4426	water beetle	0	2
Zalizniak-2024-4583-398	bull	Zalizniak-2024-4583-327	Boletus edulis	1	0
Zalizniak-2024-4583-398	bull	Zalizniak-2024-4583-2100	positive evaluation	1	0
Zalizniak-2024-4583-398	bull	Zalizniak-2024-4583-610	common bullfinch	0	1
Zalizniak-2024-4583-398	bull	Zalizniak-2024-4583-118	arrogant	1	0
Zalizniak-2024-4583-398	bull	Zalizniak-2024-4583-1887	moose	1	0
Zalizniak-2024-4583-398	bull	Zalizniak-2024-4583-222	bear (Ursus)	0	1
Zalizniak-2024-4583-398	bull	Zalizniak-2024-4583-2973	Taurus	3	0
Zalizniak-2024-4583-398	bull	Zalizniak-2024-4583-1749	male (animal)	1	0
Zalizniak-2024-4583-398	bull	Zalizniak-2024-4583-2013	November	0	1
Zalizniak-2024-4583-399	bullet	Zalizniak-2024-4583-1631	lead, plumbum	1	0
Zalizniak-2024-4583-399	bullet	Zalizniak-2024-4583-250	belemnite	0	1
Zalizniak-2024-4583-401	bully	Zalizniak-2024-4583-697	crested lark	1	0
Zalizniak-2024-4583-402	bumblebee	Zalizniak-2024-4583-586	cockchafer	1	1
Zalizniak-2024-4583-403	burbot	Zalizniak-2024-4583-761	December	0	1
Zalizniak-2024-4583-404	burdock	Zalizniak-2024-4583-1478	importunate	1	0
Zalizniak-2024-4583-404	burdock	Zalizniak-2024-4583-2403	rhubarb	0	1
Zalizniak-2024-4583-410	bush, shrub	Zalizniak-2024-4583-340	bouquet	1	0
Zalizniak-2024-4583-411	busy	Zalizniak-2024-4583-608	commerce, business	1	1
Zalizniak-2024-4583-412	but, however	Zalizniak-2024-4583-2064	only, just	1	0
Zalizniak-2024-4583-416	butter	Zalizniak-2024-4583-738	dandelion	0	2
Zalizniak-2024-4583-417	butterfly	Zalizniak-2024-4583-418	butterfly fish	1	0
Zalizniak-2024-4583-417	butterfly	Zalizniak-2024-4583-97	anxiety	1	0
Zalizniak-2024-4583-417	butterfly	Zalizniak-2024-4583-1590	kite (lightweight toy)	0	1
Zalizniak-2024-4583-417	butterfly	Zalizniak-2024-4583-419	butterfly stroke	2	1
Zalizniak-2024-4583-420	buttock	Zalizniak-2024-4583-337	bottom	1	0
Zalizniak-2024-4583-420	buttock	Zalizniak-2024-4583-1724	lower part	1	0
Zalizniak-2024-4583-420	buttock	Zalizniak-2024-4583-4413	wagtail (Motacilla)	1	0
Zalizniak-2024-4583-420	buttock	Zalizniak-2024-4583-415	butt of the rifle	1	0
Zalizniak-2024-4583-420	buttock	Zalizniak-2024-4583-974	eye of a needle	1	0
Zalizniak-2024-4583-420	buttock	Zalizniak-2024-4583-675	courage	1	0
Zalizniak-2024-4583-420	buttock	Zalizniak-2024-4583-1113	fool	1	0
Zalizniak-2024-4583-420	buttock	Zalizniak-2024-4583-1394	homosexual	0	1
Zalizniak-2024-4583-420	buttock	Zalizniak-2024-4583-174	backside	1	0
Zalizniak-2024-4583-421	button (on a dress)	Zalizniak-2024-4583-2321	push button	2	0
Zalizniak-2024-4583-421	button (on a dress)	Zalizniak-2024-4583-1993	nipple (part of the breast)	1	0
Zalizniak-2024-4583-425	capricorn beetle	Zalizniak-2024-4583-1590	kite (lightweight toy)	1	0
Zalizniak-2024-4583-426	clothes	Zalizniak-2024-4583-477	caul, amniotic sac	1	1
Zalizniak-2024-4583-426	clothes	Zalizniak-2024-4583-1814	menstruation	1	0
Zalizniak-2024-4583-426	clothes	Zalizniak-2024-4583-840	dress (feminine)	1	0
Zalizniak-2024-4583-426	clothes	Zalizniak-2024-4583-39	afterbirth, placenta	1	0
Zalizniak-2024-4583-428	colour	Zalizniak-2024-4583-2904	sunset	1	0
Zalizniak-2024-4583-429	container	Zalizniak-2024-4583-1797	measure of volume	5	0
Zalizniak-2024-4583-430	crockery	Zalizniak-2024-4583-991	face	1	0
Zalizniak-2024-4583-432	cabbage	Zalizniak-2024-4583-1737	money	1	0
Zalizniak-2024-4583-434	cage	Zalizniak-2024-4583-486	cell (in biology)	1	1
Zalizniak-2024-4583-434	cage	Zalizniak-2024-4583-516	chest (body part)	0	2
Zalizniak-2024-4583-434	cage	Zalizniak-2024-4583-2289	prison	3	0
Zalizniak-2024-4583-437	calf of a leg	Zalizniak-2024-4583-415	butt of the rifle	1	0
Zalizniak-2024-4583-439	calm	Zalizniak-2024-4583-754	dead (adj.)	1	1
Zalizniak-2024-4583-439	calm	Zalizniak-2024-4583-222	bear (Ursus)	1	0
Zalizniak-2024-4583-440	camel	Zalizniak-2024-4583-2083	ostrich	1	4
Zalizniak-2024-4583-440	camel	Zalizniak-2024-4583-1443	humpbacked	1	0
Zalizniak-2024-4583-440	camel	Zalizniak-2024-4583-285	bishop (chess)	1	0
Zalizniak-2024-4583-440	camel	Zalizniak-2024-4583-1760	mantis	0	1
Zalizniak-2024-4583-442	camp	Zalizniak-2024-4583-116	army	1	0
Zalizniak-2024-4583-443	campfire, bonfire	Zalizniak-2024-4583-2813	starfish	0	1
Zalizniak-2024-4583-444	can, to be able	Zalizniak-2024-4583-4085	to suffice, be enough	0	1
Zalizniak-2024-4583-444	can, to be able	Zalizniak-2024-4583-3416	to endure	1	0
Zalizniak-2024-4583-444	can, to be able	Zalizniak-2024-4583-3339	to defeat, win	2	1
Zalizniak-2024-4583-444	can, to be able	Zalizniak-2024-4583-2869	strong	0	2
Zalizniak-2024-4583-444	can, to be able	Zalizniak-2024-4583-3664	to know	1	0
Zalizniak-2024-4583-444	can, to be able	Zalizniak-2024-4583-2893	suitable	1	0
Zalizniak-2024-4583-445	Cancer (constellation)	Zalizniak-2024-4583-1569	July	1	0
Zalizniak-2024-4583-447	candle	Zalizniak-2024-4583-2750	spark plug	2	0
Zalizniak-2024-4583-447	candle	Zalizniak-2024-4583-1463	icicle	1	2
Zalizniak-2024-4583-449	cannon (weapon)	Zalizniak-2024-4583-2761	sphere; ball	1	0
Zalizniak-2024-4583-449	cannon (weapon)	Zalizniak-2024-4583-4303	turkey	0	1
Zalizniak-2024-4583-449	cannon (weapon)	Zalizniak-2024-4583-1067	firearm	1	0
Zalizniak-2024-4583-452	Capricorn	Zalizniak-2024-4583-1547	January	1	0
Zalizniak-2024-4583-458	carriage	Zalizniak-2024-4583-148	automobile	2	0
